"Half","Time","Description","Time_in_sec","Event","Token","Player","UVA_score","Opp_score","Possession","Opps","Possession Number"
2,"12:38","Reece Beekman makes two point layup",758,"Made Two","makes","Reece Beekman",37,54,"Opp","vsNCST",87
2,"12:18","MJ Rice makes three point jump shot (Michael O'Connell assists)",738,"Made Three","makes","MJ Rice",37,57,"Cavs","vsNCST",88
2,"12:16","Leon Bond III misses two point jump shot",736,"Missed Two","misses","Leon Bond III",37,57,"Cavs","vsNCST",88
2,"11:49","MJ Rice defensive rebound",709,"Def Rebound","defensive rebound","MJ Rice",37,57,"Opp","vsNCST",89
2,"11:49","Michael O'Connell makes two point layup",709,"Made Two","makes","Michael O'Connell",37,59,"Opp","vsNCST",89
2,"11:49","Leon Bond III shooting foul (Michael O'Connell draws the foul)",709,"Foul","shooting foul","Leon Bond III",37,59,"Opp","vsNCST",89
2,"11:49","TV timeout",709,""," ","TV",37,59,"Opp","vsNCST",89
2,"11:49","Cavaliers lineup change (Reece Beekman, Blake Buchanan, Isaac McKneely, Andrew Rohde, Ryan Dunn)",709,"Cav Sub"," ","Cavaliers",37,59,"Opp","vsNCST",89
2,"11:36","Michael O'Connell makes regular free throw 1 of 1",696,"Made FT","makes","Michael O'Connell",37,60,"Cavs","vsNCST",90
2,"11:28","Isaac McKneely turnover (bad pass) (MJ Rice steals)",688,"Turnover","turnover","Isaac McKneely",37,60,"Opp","vsNCST",91
2,"11:26","Ryan Dunn blocks Jayden Taylor's two point layup",686,"Block","block","Ryan Dunn",37,60,"Opp","vsNCST",91
2,"11:09","Ryan Dunn defensive rebound",669,"Def Rebound","defensive rebound","Ryan Dunn",37,60,"Cavs","vsNCST",92
2,"11:07","Isaac McKneely misses two point layup",667,"Missed Two","misses","Isaac McKneely",37,60,"Cavs","vsNCST",92
2,"10:54","D.J. Burns Jr. defensive rebound",654,"Def Rebound","defensive rebound","D.J. Burns Jr.",37,60,"Opp","vsNCST",93
2,"10:52","D.J. Burns Jr. misses two point jump shot",652,"Missed Two","misses","D.J. Burns Jr.",37,60,"Opp","vsNCST",93
2,"10:45","Blake Buchanan defensive rebound",645,"Def Rebound","defensive rebound","Blake Buchanan",37,60,"Cavs","vsNCST",94
2,"10:15","Reece Beekman makes two point layup",615,"Made Two","makes","Reece Beekman",39,60,"Opp","vsNCST",95
2,"9:52","Casey Morsell makes two point jump shot",592,"Made Two","makes","Casey Morsell",39,62,"Cavs","vsNCST",96
2,"9:41","Isaac McKneely turnover (bad pass) (Casey Morsell steals)",581,"Turnover","turnover","Isaac McKneely",39,62,"Opp","vsNCST",97
2,"9:15","Jayden Taylor turnover (bad pass) (Isaac McKneely steals)",555,"Turnover","turnover","Jayden Taylor",39,62,"Cavs","vsNCST",98
2,"8:48","Isaac McKneely makes three point jump shot",528,"Made Three","makes","Isaac McKneely",42,62,"Opp","vsNCST",99
2,"8:38","Blake Buchanan personal foul (Casey Morsell draws the foul)",518,"Foul","personal foul","Blake Buchanan",42,62,"Opp","vsNCST",99
2,"8:38","Cavaliers lineup change (Taine Murray, Ryan Dunn, Andrew Rohde, Isaac McKneely, Jordan Minor)",518,"Cav Sub"," ","Cavaliers",42,62,"Opp","vsNCST",99
2,"8:38","Wolfpack lineup change (DJ Horne, MJ Rice, Michael O'Connell, Casey Morsell, Ben Middlebrooks)",518,"Opp Sub"," ","Wolfpack",42,62,"Opp","vsNCST",99
2,"8:36","Ryan Dunn blocks Casey Morsell's two point layup",516,"Block","block","Ryan Dunn",42,62,"Opp","vsNCST",99
2,"8:21","Andrew Rohde defensive rebound",501,"Def Rebound","defensive rebound","Andrew Rohde",42,62,"Cavs","vsNCST",100
2,"8:19","Andrew Rohde misses two point layup",499,"Missed Two","misses","Andrew Rohde",42,62,"Cavs","vsNCST",100
2,"7:57","Ben Middlebrooks defensive rebound",477,"Def Rebound","defensive rebound","Ben Middlebrooks",42,62,"Opp","vsNCST",101
2,"7:35","DJ Horne makes two point layup (Casey Morsell assists)",455,"Made Two","makes","DJ Horne",42,64,"Cavs","vsNCST",102
2,"7:25","Andrew Rohde turnover (bad pass) (DJ Horne steals)",445,"Turnover","turnover","Andrew Rohde",42,64,"Opp","vsNCST",103
2,"7:23","Michael O'Connell misses two point layup",443,"Missed Two","misses","Michael O'Connell",42,64,"Opp","vsNCST",103
2,"7:12","Andrew Rohde defensive rebound",432,"Def Rebound","defensive rebound","Andrew Rohde",42,64,"Cavs","vsNCST",104
2,"7:12","Cavaliers 30 second timeout",432,"Timeout","second timeout","Cavaliers 30",42,64,"Cavs","vsNCST",104
2,"7:12","TV timeout",432,""," ","TV",42,64,"Cavs","vsNCST",104
2,"7:12","Wolfpack lineup change (DJ Horne, Jayden Taylor, Michael O'Connell, Dennis Parker Jr., Ben Middlebrooks)",432,"Opp Sub"," ","Wolfpack",42,64,"Cavs","vsNCST",104
2,"6:55","Cavaliers lineup change (Elijah Gertrude, Taine Murray, Isaac McKneely, Ryan Dunn, Jordan Minor)",415,"Cav Sub"," ","Cavaliers",42,64,"Cavs","vsNCST",104
2,"6:53","Elijah Gertrude misses three point jump shot",413,"Missed Three","misses","Elijah Gertrude",42,64,"Cavs","vsNCST",104
2,"6:20","Ben Middlebrooks defensive rebound",380,"Def Rebound","defensive rebound","Ben Middlebrooks",42,64,"Opp","vsNCST",105
2,"6:18","DJ Horne misses three point jump shot",378,"Missed Three","misses","DJ Horne",42,64,"Opp","vsNCST",105
2,"6:05","Cavaliers defensive rebound",365,"Def Rebound","defensive rebound","Cavaliers",42,64,"Cavs","vsNCST",106
2,"5:41","Isaac McKneely makes two point layup (Ryan Dunn assists)",341,"Made Two","makes","Isaac McKneely",44,64,"Opp","vsNCST",107
2,"5:39","Dennis Parker Jr. misses three point jump shot",339,"Missed Three","misses","Dennis Parker Jr.",44,64,"Opp","vsNCST",107
2,"5:30","Elijah Gertrude defensive rebound",330,"Def Rebound","defensive rebound","Elijah Gertrude",44,64,"Cavs","vsNCST",108
2,"5:28","Ben Middlebrooks blocks Elijah Gertrude's two point layup",328,"Block","block","Ben Middlebrooks",44,64,"Cavs","vsNCST",108
2,"5:27","DJ Horne defensive rebound",327,"Def Rebound","defensive rebound","DJ Horne",44,64,"Opp","vsNCST",109
2,"5:27","Jayden Taylor makes two point layup (DJ Horne assists)",327,"Made Two","makes","Jayden Taylor",44,66,"Opp","vsNCST",109
2,"5:27","Isaac McKneely shooting foul (Jayden Taylor draws the foul)",327,"Foul","shooting foul","Isaac McKneely",44,66,"Opp","vsNCST",109
2,"5:27","Wolfpack lineup change (DJ Horne, Jayden Taylor, Dennis Parker Jr., Casey Morsell, Ben Middlebrooks)",327,"Opp Sub"," ","Wolfpack",44,66,"Opp","vsNCST",109
2,"5:27","Jayden Taylor makes regular free throw 1 of 1",327,"Made FT","makes","Jayden Taylor",44,67,"Cavs","vsNCST",110
2,"5:00","Cavaliers lineup change (Taine Murray, Reece Beekman, Elijah Gertrude, Ryan Dunn, Jordan Minor)",300,"Cav Sub"," ","Cavaliers",44,67,"Cavs","vsNCST",110
2,"4:28","Ryan Dunn makes three point jump shot (Reece Beekman assists)",268,"Made Three","makes","Ryan Dunn",47,67,"Opp","vsNCST",111
2,"4:26","Jayden Taylor misses three point jump shot",266,"Missed Three","misses","Jayden Taylor",47,67,"Opp","vsNCST",111
2,"4:04","Jordan Minor defensive rebound",244,"Def Rebound","defensive rebound","Jordan Minor",47,67,"Cavs","vsNCST",112
2,"4:04","DJ Horne shooting foul (Jordan Minor draws the foul)",244,"Foul","shooting foul","DJ Horne",47,67,"Cavs","vsNCST",112
2,"4:04","Jordan Minor makes regular free throw 1 of 2",244,"Made FT","makes","Jordan Minor",48,67,"Cavs","vsNCST",112
2,"4:04","Wolfpack lineup change (DJ Horne, Jayden Taylor, Dennis Parker Jr., Casey Morsell, D.J. Burns Jr.)",244,"Opp Sub"," ","Wolfpack",48,67,"Cavs","vsNCST",112
2,"3:47","Jordan Minor makes regular free throw 2 of 2",227,"Made FT","makes","Jordan Minor",49,67,"Opp","vsNCST",113
2,"3:45","Jayden Taylor misses three point jump shot",225,"Missed Three","misses","Jayden Taylor",49,67,"Opp","vsNCST",113
2,"3:40","Jordan Minor defensive rebound",220,"Def Rebound","defensive rebound","Jordan Minor",49,67,"Cavs","vsNCST",114
2,"3:20","Ryan Dunn makes two point layup (Reece Beekman assists)",200,"Made Two","makes","Ryan Dunn",51,67,"Opp","vsNCST",115
2,"3:20","Elijah Gertrude personal foul (Jayden Taylor draws the foul)",200,"Foul","personal foul","Elijah Gertrude",51,67,"Opp","vsNCST",115
2,"3:20","TV timeout",200,""," ","TV",51,67,"Opp","vsNCST",115
2,"3:20","Cavaliers lineup change (Reece Beekman, Taine Murray, Isaac McKneely, Ryan Dunn, Jordan Minor)",200,"Cav Sub"," ","Cavaliers",51,67,"Opp","vsNCST",115
2,"3:20","Jayden Taylor makes regular free throw 1 of 2",200,"Made FT","makes","Jayden Taylor",51,68,"Opp","vsNCST",115
2,"3:20","Wolfpack lineup change (DJ Horne, Jayden Taylor, Michael O'Connell, Casey Morsell, Ben Middlebrooks)",200,"Opp Sub"," ","Wolfpack",51,68,"Opp","vsNCST",115
2,"2:55","Jayden Taylor makes regular free throw 2 of 2",175,"Made FT","makes","Jayden Taylor",51,69,"Cavs","vsNCST",116
2,"2:31","Isaac McKneely makes three point jump shot",151,"Made Three","makes","Isaac McKneely",54,69,"Opp","vsNCST",117
2,"2:31","Isaac McKneely personal foul (Jayden Taylor draws the foul)",151,"Foul","personal foul","Isaac McKneely",54,69,"Opp","vsNCST",117
2,"2:31","Wolfpack lineup change (DJ Horne, Jayden Taylor, Michael O'Connell, Casey Morsell, D.J. Burns Jr.)",151,"Opp Sub"," ","Wolfpack",54,69,"Opp","vsNCST",117
2,"2:31","Jayden Taylor makes regular free throw 1 of 2",151,"Made FT","makes","Jayden Taylor",54,70,"Opp","vsNCST",117
2,"2:15","Jayden Taylor makes regular free throw 2 of 2",135,"Made FT","makes","Jayden Taylor",54,71,"Cavs","vsNCST",118
2,"2:13","Isaac McKneely misses three point jump shot",133,"Missed Three","misses","Isaac McKneely",54,71,"Cavs","vsNCST",118
2,"2:04","Michael O'Connell defensive rebound",124,"Def Rebound","defensive rebound","Michael O'Connell",54,71,"Opp","vsNCST",119
2,"2:04","Reece Beekman personal foul (DJ Horne draws the foul)",124,"Foul","personal foul","Reece Beekman",54,71,"Opp","vsNCST",119
2,"2:04","Cavaliers lineup change (Reece Beekman, Taine Murray, Isaac McKneely, Leon Bond III, Jordan Minor)",124,"Cav Sub"," ","Cavaliers",54,71,"Opp","vsNCST",119
2,"2:04","DJ Horne makes regular free throw 1 of 2",124,"Made FT","makes","DJ Horne",54,72,"Opp","vsNCST",119
2,"2:04","Cavaliers lineup change (Andrew Rohde, Taine Murray, Isaac McKneely, Jordan Minor, Leon Bond III)",124,"Cav Sub"," ","Cavaliers",54,72,"Opp","vsNCST",119
2,"2:04","Wolfpack lineup change (DJ Horne, Jayden Taylor, Michael O'Connell, Casey Morsell, Ben Middlebrooks)",124,"Opp Sub"," ","Wolfpack",54,72,"Opp","vsNCST",119
2,"2:04","DJ Horne makes regular free throw 2 of 2",124,"Made FT","makes","DJ Horne",54,73,"Cavs","vsNCST",120
2,"1:55","Cavaliers lineup change (Andrew Rohde, Taine Murray, Elijah Gertrude, Jordan Minor, Leon Bond III)",115,"Cav Sub"," ","Cavaliers",54,73,"Cavs","vsNCST",120
2,"1:53","Leon Bond III misses two point layup",113,"Missed Two","misses","Leon Bond III",54,73,"Cavs","vsNCST",120
2,"1:48","Jordan Minor offensive rebound",108,"Off Rebound","offensive rebound","Jordan Minor",54,73,"Cavs","vsNCST",120
2,"1:30","Jordan Minor makes two point dunk",90,"Made Two","makes","Jordan Minor",56,73,"Opp","vsNCST",121
2,"1:28","DJ Horne misses two point jump shot",88,"Missed Two","misses","DJ Horne",56,73,"Opp","vsNCST",121
2,"1:06","Andrew Rohde defensive rebound",66,"Def Rebound","defensive rebound","Andrew Rohde",56,73,"Cavs","vsNCST",122
2,"1:04","Leon Bond III misses two point jump shot",64,"Missed Two","misses","Leon Bond III",56,73,"Cavs","vsNCST",122
2,"0:39","Michael O'Connell defensive rebound",39,"Def Rebound","defensive rebound","Michael O'Connell",56,73,"Opp","vsNCST",123
2,"0:15","Jayden Taylor makes three point jump shot (Michael O'Connell assists)",15,"Made Three","makes","Jayden Taylor",56,76,"Cavs","vsNCST",124
2,"0:00","Reece Beekman makes two point pullup jump shot",0,"Made Two","makes","Reece Beekman",58,76,"Opp","vsNCST",125
2,"0:00","Jordan Minor makes two point dunk (Taine Murray assists)",0,"Made Two","makes","Jordan Minor",60,76,"Cavs","vsNCST",126
