"Half","Time","Description","Time_in_sec","Event","Token","Player","UVA_score","Opp_score","Possession","Opps","Possession Number"
1,"10:29","Jeremy Robinson defensive rebound",629,"Def Rebound","defensive rebound","Jeremy Robinson",20,8,"Opp","vsNCAT",30
1,"10:27","Jalal McKie misses three point jump shot",627,"Missed Three","misses","Jalal McKie",20,8,"Opp","vsNCAT",30
1,"10:19","Jacob Groves defensive rebound",619,"Def Rebound","defensive rebound","Jacob Groves",20,8,"Cavs","vsNCAT",31
1,"9:55","Reece Beekman makes three point jump shot",595,"Made Three","makes","Reece Beekman",23,8,"Opp","vsNCAT",32
1,"9:53","Jeremy Robinson misses two point jump shot",593,"Missed Two","misses","Jeremy Robinson",23,8,"Opp","vsNCAT",32
1,"9:44","Jacob Groves defensive rebound",584,"Def Rebound","defensive rebound","Jacob Groves",23,8,"Cavs","vsNCAT",33
1,"9:14","Taine Murray makes three point jump shot (Reece Beekman assists)",554,"Made Three","makes","Taine Murray",26,8,"Opp","vsNCAT",34
1,"9:12","Jeremy Robinson misses three point jump shot",552,"Missed Three","misses","Jeremy Robinson",26,8,"Opp","vsNCAT",34
1,"8:57","Reece Beekman defensive rebound",537,"Def Rebound","defensive rebound","Reece Beekman",26,8,"Cavs","vsNCAT",35
1,"8:31","Leon Bond III makes two point jump shot",511,"Made Two","makes","Leon Bond III",28,8,"Opp","vsNCAT",36
1,"8:31","Dante Harris shooting foul (Camian Shell draws the foul)",511,"Foul","shooting foul","Dante Harris",28,8,"Opp","vsNCAT",36
1,"8:31","Camian Shell makes regular free throw 1 of 2",511,"Made FT","makes","Camian Shell",28,9,"Opp","vsNCAT",36
1,"8:31","Cavaliers lineup change (Reece Beekman,Dante Harris,Taine Murray,Leon Bond III,Jordan Minor)",511,"Cav Sub"," ","Cavaliers",28,9,"Opp","vsNCAT",36
1,"8:11","Camian Shell makes regular free throw 2 of 2",491,"Made FT","makes","Camian Shell",28,10,"Cavs","vsNCAT",37
1,"8:09","Reece Beekman misses three point jump shot",489,"Missed Three","misses","Reece Beekman",28,10,"Cavs","vsNCAT",37
1,"7:49","Aggies defensive rebound",469,"Def Rebound","defensive rebound","Aggies",28,10,"Opp","vsNCAT",38
1,"7:47","Kyle Duke misses three point jump shot",467,"Missed Three","misses","Kyle Duke",28,10,"Opp","vsNCAT",38
1,"7:33","Reece Beekman defensive rebound",453,"Def Rebound","defensive rebound","Reece Beekman",28,10,"Cavs","vsNCAT",39
